timestamp,v1,v2,v_wind,h1,h2,z0,TOA_i,ghi,temp_air,rho,pressure,dhi,dni
2005-02-08T22:00:00Z,2.1,2.23,2.31,2,10,5.171516386326402e-05,1334.5,1025.0,27.337304687500023,1.1610383987426758,100730.296875,595.9535417040081,482.10417912071006
2005-02-08T23:00:00Z,2.23,2.37,2.47,2,10,5.5202035582624376e-05,1388.0,1055.5,27.325494384765648,1.1607074737548828,100697.7421875,587.8877279257077,480.72326523506774
2005-02-09T00:00:00Z,2.36,2.52,2.63,2,10,5.9016732848249376e-05,1355.5,1002.5,27.343591308593773,1.1603326797485352,100657.3515625,243.4701931966367,762.7323466742092
2005-02-09T01:00:00Z,2.48,2.65,2.77,2,10,6.253340688999742e-05,1239.0,898.0,27.364434814453148,1.1599979400634766,100636.8984375,187.30056613355322,743.6723072353826
2005-02-09T02:00:00Z,2.57,2.76,2.88,2,10,6.534972635563463e-05,1046.5,773.0,27.363977050781273,1.1597975492477417,100620.7578125,444.3775312492059,383.4772673036373
2005-02-09T03:00:00Z,2.64,2.82,2.95,2,10,6.710806337650865e-05,791.0,536.25,27.399407958984398,1.159639596939087,100616.90625,319.2301995926524,307.5076600978799
2005-02-09T04:00:00Z,2.65,2.84,2.97,2,10,6.7465691245161e-05,489.75,321.875,27.481225585937523,1.1594438552856443,100621.171875,230.69200030697573,177.98457597047295
2005-02-09T05:00:00Z,2.58,2.76,2.88,2,10,6.494739500340074e-05,163.5,87.09375,27.527886962890648,1.1597836017608645,100674.1796875,0.0,300.4896722706761
2005-02-09T06:00:00Z,2.4,2.56,2.67,2,10,5.955317465122789e-05,0.0,0.0,27.556665039062523,1.160419464111328,100744.5703125,0.0,0.0
2005-02-09T07:00:00Z,2.13,2.27,2.35,2,10,5.228140798863024e-05,0.0,0.0,27.574243164062523,1.1610194444656372,100812.5,0.0,-0.0
2005-02-09T08:00:00Z,1.78,1.88,1.94,2,10,4.405596700962633e-05,0.0,0.0,27.577966308593773,1.1615471839904783,100862.796875,0.0,-0.0
2005-02-09T09:00:00Z,1.42,1.49,1.53,2,10,3.946640936192125e-05,0.0,0.0,27.523126220703148,1.161949634552002,100893.453125,0.0,-0.0
2005-02-09T10:00:00Z,1.17,1.22,1.25,2,10,4.387715307530016e-05,0.0,0.0,27.437066650390648,1.1621007919311523,100882.265625,0.0,-0.0
2005-02-09T11:00:00Z,1.07,1.12,1.14,2,10,4.639544931706041e-05,0.0,0.0,27.345880126953148,1.16188383102417,100832.234375,0.0,-0.0
2005-02-09T12:00:00Z,0.99,1.03,1.06,2,10,4.8869042075239115e-05,0.0,0.0,27.254052734375023,1.1615513563156128,100773.5078125,0.0,-0.0
2005-02-09T13:00:00Z,0.73,0.76,0.77,2,10,6.0238628066144884e-05,0.0,0.0,27.166955566406273,1.1613144874572754,100718.4375,0.0,-0.0
2005-02-09T14:00:00Z,0.35,0.36,0.36,2,10,9.398975817020984e-05,0.0,0.0,27.103387451171898,1.1612833738327026,100700.9453125,0.0,-0.0
2005-02-09T15:00:00Z,0.1,0.11,0.09,2,10,0.00017535009828861806,0.0,0.0,27.070031738281273,1.1615867614746094,100716.7578125,0.0,-0.0
